negocio,data,modalidade,valor_bruto
vestuario,2026-05-27,credito_4x,1362.31
vestuario,2026-05-28,pix,388.64
vestuario,2026-05-28,debito,252.05
vestuario,2026-05-28,credito_vista,451.07
vestuario,2026-05-28,credito_4x,1368.84
vestuario,2026-05-29,pix,393.3
vestuario,2026-05-29,debito,402.17
vestuario,2026-05-29,credito_vista,744.11
vestuario,2026-05-29,credito_4x,1410.91
vestuario,2026-05-30,pix,551.51
vestuario,2026-05-30,debito,1267.75
vestuario,2026-05-30,credito_vista,1506.08
vestuario,2026-05-30,credito_4x,3211.65
vestuario,2026-05-31,pix,223.58
vestuario,2026-05-31,debito,216.0
vestuario,2026-05-31,credito_vista,361.26
vestuario,2026-05-31,credito_4x,747.73
vestuario,2026-06-01,pix,704.38
vestuario,2026-06-01,debito,658.15
vestuario,2026-06-01,credito_vista,1178.0
vestuario,2026-06-01,credito_4x,2245.05
vestuario,2026-06-02,pix,509.09
vestuario,2026-06-02,debito,735.95
vestuario,2026-06-02,credito_vista,575.94
vestuario,2026-06-02,credito_4x,1938.45
vestuario,2026-06-03,pix,746.38
vestuario,2026-06-03,debito,827.57
vestuario,2026-06-03,credito_vista,1302.03
vestuario,2026-06-03,credito_4x,2454.48
vestuario,2026-06-04,pix,975.05
vestuario,2026-06-04,debito,749.68
vestuario,2026-06-04,credito_vista,1185.51
vestuario,2026-06-04,credito_4x,1919.55
vestuario,2026-06-05,pix,602.31
vestuario,2026-06-05,debito,975.54
vestuario,2026-06-05,credito_vista,1225.75
vestuario,2026-06-05,credito_4x,2229.92
vestuario,2026-06-06,pix,1156.06
vestuario,2026-06-06,debito,1620.34
vestuario,2026-06-06,credito_vista,1330.44
vestuario,2026-06-06,credito_4x,3182.64
vestuario,2026-06-07,pix,177.92
vestuario,2026-06-07,debito,238.3
vestuario,2026-06-07,credito_vista,412.95
vestuario,2026-06-07,credito_4x,825.97
vestuario,2026-06-08,pix,645.16
vestuario,2026-06-08,debito,1080.0
vestuario,2026-06-08,credito_vista,1411.81
vestuario,2026-06-08,credito_4x,2601.25
vestuario,2026-06-09,pix,533.28
vestuario,2026-06-09,debito,689.3
vestuario,2026-06-09,credito_vista,1121.73
vestuario,2026-06-09,credito_4x,1803.41
vestuario,2026-06-10,pix,665.04
vestuario,2026-06-10,debito,905.5
vestuario,2026-06-10,credito_vista,945.8
vestuario,2026-06-10,credito_4x,2602.72
vestuario,2026-06-11,pix,428.07
vestuario,2026-06-11,debito,514.56
vestuario,2026-06-11,credito_vista,966.53
vestuario,2026-06-11,credito_4x,1810.9
vestuario,2026-06-12,pix,429.35
vestuario,2026-06-12,debito,708.76
vestuario,2026-06-12,credito_vista,893.0
vestuario,2026-06-12,credito_4x,1856.28
vestuario,2026-06-13,pix,679.52
vestuario,2026-06-13,debito,1337.22
vestuario,2026-06-13,credito_vista,1329.58
vestuario,2026-06-13,credito_4x,3045.42
vestuario,2026-06-14,pix,229.57
vestuario,2026-06-14,debito,373.37
vestuario,2026-06-14,credito_vista,540.21
vestuario,2026-06-14,credito_4x,1209.26
vestuario,2026-06-15,pix,369.31
vestuario,2026-06-15,debito,438.35
vestuario,2026-06-15,credito_vista,891.72
vestuario,2026-06-15,credito_4x,1278.99
vestuario,2026-06-16,pix,262.03
vestuario,2026-06-16,debito,496.15
vestuario,2026-06-16,credito_vista,444.54
vestuario,2026-06-16,credito_4x,1684.36
vestuario,2026-06-17,pix,352.49
vestuario,2026-06-17,debito,668.25
vestuario,2026-06-17,credito_vista,776.35
vestuario,2026-06-17,credito_4x,2109.99
vestuario,2026-06-18,pix,737.95
vestuario,2026-06-18,debito,779.57
vestuario,2026-06-18,credito_vista,680.92
vestuario,2026-06-18,credito_4x,2456.11
vestuario,2026-06-19,pix,847.29
vestuario,2026-06-19,debito,1320.5
vestuario,2026-06-19,credito_vista,1005.49
vestuario,2026-06-19,credito_4x,3672.83
vestuario,2026-06-20,pix,838.16
vestuario,2026-06-20,debito,917.89
vestuario,2026-06-20,credito_vista,1640.59
vestuario,2026-06-20,credito_4x,3823.82
vestuario,2026-06-21,pix,296.98
vestuario,2026-06-21,debito,403.97
vestuario,2026-06-21,credito_vista,483.35
vestuario,2026-06-21,credito_4x,964.9
vestuario,2026-06-22,pix,331.28
vestuario,2026-06-22,debito,649.07
vestuario,2026-06-22,credito_vista,779.51
vestuario,2026-06-22,credito_4x,2112.98
vestuario,2026-06-23,pix,415.58
vestuario,2026-06-23,debito,410.23
vestuario,2026-06-23,credito_vista,638.12
vestuario,2026-06-23,credito_4x,1185.27
vestuario,2026-06-24,pix,291.37
vestuario,2026-06-24,debito,376.94
vestuario,2026-06-24,credito_vista,855.1
vestuario,2026-06-24,credito_4x,1435.85
vestuario,2026-06-25,pix,246.66
vestuario,2026-06-25,debito,386.33
vestuario,2026-06-25,credito_vista,618.86
vestuario,2026-06-25,credito_4x,1351.3
vestuario,2026-06-26,pix,528.17
vestuario,2026-06-26,debito,394.83
vestuario,2026-06-26,credito_vista,614.72
vestuario,2026-06-26,credito_4x,1359.46
vestuario,2026-06-27,pix,1033.6
vestuario,2026-06-27,debito,863.12
vestuario,2026-06-27,credito_vista,1318.64
vestuario,2026-06-27,credito_4x,3199.52
vestuario,2026-06-28,pix,243.25
vestuario,2026-06-28,debito,286.0
vestuario,2026-06-28,credito_vista,369.23
vestuario,2026-06-28,credito_4x,733.5
vestuario,2026-06-29,pix,382.91
vestuario,2026-06-29,debito,527.42
vestuario,2026-06-29,credito_vista,573.82
vestuario,2026-06-29,credito_4x,1288.32
vestuario,2026-06-30,pix,246.68
vestuario,2026-06-30,debito,224.8
vestuario,2026-06-30,credito_vista,235.94
vestuario,2026-06-30,credito_4x,535.2
vestuario,2026-07-01,pix,1134.78
vestuario,2026-07-01,debito,1106.68
vestuario,2026-07-01,credito_vista,1160.63
vestuario,2026-07-01,credito_4x,2992.25
vestuario,2026-07-02,pix,503.86
vestuario,2026-07-02,debito,641.95
vestuario,2026-07-02,credito_vista,672.13
vestuario,2026-07-02,credito_4x,1755.0
vestuario,2026-07-03,pix,1290.22
vestuario,2026-07-03,debito,1430.75
vestuario,2026-07-03,credito_vista,1297.21
vestuario,2026-07-03,credito_4x,3721.81
vestuario,2026-07-04,pix,543.27
vestuario,2026-07-04,debito,1214.57
vestuario,2026-07-04,credito_vista,1095.19
vestuario,2026-07-04,credito_4x,1985.88
vestuario,2026-07-05,pix,234.29
vestuario,2026-07-05,debito,290.14
vestuario,2026-07-05,credito_vista,427.47
vestuario,2026-07-05,credito_4x,687.47
vestuario,2026-07-06,pix,292.98
vestuario,2026-07-06,debito,260.44
vestuario,2026-07-06,credito_vista,450.61
vestuario,2026-07-06,credito_4x,823.16
vestuario,2026-07-07,pix,539.46
vestuario,2026-07-07,debito,779.59
vestuario,2026-07-07,credito_vista,963.31
vestuario,2026-07-07,credito_4x,1780.99
vestuario,2026-07-08,pix,352.06
vestuario,2026-07-08,debito,594.38
vestuario,2026-07-08,credito_vista,789.25
vestuario,2026-07-08,credito_4x,1280.98
vestuario,2026-07-09,pix,560.76
vestuario,2026-07-09,debito,500.15
vestuario,2026-07-09,credito_vista,684.14
vestuario,2026-07-09,credito_4x,1631.19
vestuario,2026-07-10,pix,476.32
vestuario,2026-07-10,debito,651.71
vestuario,2026-07-10,credito_vista,999.47
vestuario,2026-07-10,credito_4x,1571.12
vestuario,2026-07-11,pix,774.63
vestuario,2026-07-11,debito,1031.34
vestuario,2026-07-11,credito_vista,1754.08
vestuario,2026-07-11,credito_4x,3444.42
vestuario,2026-07-12,pix,317.06
vestuario,2026-07-12,debito,371.29
vestuario,2026-07-12,credito_vista,394.6
vestuario,2026-07-12,credito_4x,860.89
vestuario,2026-07-13,pix,305.89
vestuario,2026-07-13,debito,756.46
vestuario,2026-07-13,credito_vista,770.21
vestuario,2026-07-13,credito_4x,2342.76
vestuario,2026-07-14,pix,321.3
vestuario,2026-07-14,debito,357.75
vestuario,2026-07-14,credito_vista,748.82
vestuario,2026-07-14,credito_4x,1263.01
vestuario,2026-07-15,pix,513.5
vestuario,2026-07-15,debito,557.67
vestuario,2026-07-15,credito_vista,963.0
vestuario,2026-07-15,credito_4x,1479.48
vestuario,2026-07-16,pix,334.01
vestuario,2026-07-16,debito,344.68
vestuario,2026-07-16,credito_vista,771.07
vestuario,2026-07-16,credito_4x,1216.0
vestuario,2026-07-17,pix,526.31
vestuario,2026-07-17,debito,745.4
vestuario,2026-07-17,credito_vista,1013.37
vestuario,2026-07-17,credito_4x,1847.61
vestuario,2026-07-18,pix,638.94
vestuario,2026-07-18,debito,1099.81
vestuario,2026-07-18,credito_vista,1203.6
vestuario,2026-07-18,credito_4x,2322.57
vestuario,2026-07-19,pix,287.67
vestuario,2026-07-19,debito,327.3
vestuario,2026-07-19,credito_vista,287.05
vestuario,2026-07-19,credito_4x,938.68
vestuario,2026-07-20,pix,394.39
vestuario,2026-07-20,debito,779.62
vestuario,2026-07-20,credito_vista,586.12
vestuario,2026-07-20,credito_4x,1869.88
vestuario,2026-07-21,pix,374.98
vestuario,2026-07-21,debito,729.42
vestuario,2026-07-21,credito_vista,936.11
vestuario,2026-07-21,credito_4x,1794.94
vestuario,2026-07-22,pix,345.2
vestuario,2026-07-22,debito,388.17
vestuario,2026-07-22,credito_vista,681.1
vestuario,2026-07-22,credito_4x,1299.0
vestuario,2026-07-23,pix,470.7
vestuario,2026-07-23,debito,853.68
vestuario,2026-07-23,credito_vista,1046.13
vestuario,2026-07-23,credito_4x,2139.78
vestuario,2026-07-24,pix,310.05
vestuario,2026-07-24,debito,733.4
vestuario,2026-07-24,credito_vista,1123.03
vestuario,2026-07-24,credito_4x,2224.19
vestuario,2026-07-25,pix,631.19
vestuario,2026-07-25,debito,820.07
vestuario,2026-07-25,credito_vista,1133.49
vestuario,2026-07-25,credito_4x,1912.63
vestuario,2026-07-26,pix,127.78
vestuario,2026-07-26,debito,305.43
vestuario,2026-07-26,credito_vista,232.77
vestuario,2026-07-26,credito_4x,482.86
vestuario,2026-07-27,pix,253.39
vestuario,2026-07-27,debito,381.97
vestuario,2026-07-27,credito_vista,543.43
vestuario,2026-07-27,credito_4x,940.85
vestuario,2026-07-28,pix,469.95
vestuario,2026-07-28,debito,717.65
vestuario,2026-07-28,credito_vista,795.04
vestuario,2026-07-28,credito_4x,1567.37
vestuario,2026-07-29,pix,265.0
vestuario,2026-07-29,debito,633.68
vestuario,2026-07-29,credito_vista,693.12
vestuario,2026-07-29,credito_4x,1306.78
vestuario,2026-07-30,pix,473.18
vestuario,2026-07-30,debito,674.38
vestuario,2026-07-30,credito_vista,634.19
vestuario,2026-07-30,credito_4x,1348.13
vestuario,2026-07-31,pix,564.3
vestuario,2026-07-31,debito,383.0
vestuario,2026-07-31,credito_vista,821.37
vestuario,2026-07-31,credito_4x,1636.71
vestuario,2026-08-01,pix,1687.63
vestuario,2026-08-01,debito,2092.74
vestuario,2026-08-01,credito_vista,2508.65
vestuario,2026-08-01,credito_4x,4367.42
vestuario,2026-08-02,pix,379.07
vestuario,2026-08-02,debito,477.69
vestuario,2026-08-02,credito_vista,463.61
vestuario,2026-08-02,credito_4x,1185.59
vestuario,2026-08-03,pix,307.65
vestuario,2026-08-03,debito,546.72
vestuario,2026-08-03,credito_vista,1027.03
vestuario,2026-08-03,credito_4x,1316.24
vestuario,2026-08-04,pix,354.7
vestuario,2026-08-04,debito,555.43
vestuario,2026-08-04,credito_vista,845.48
vestuario,2026-08-04,credito_4x,2036.36
vestuario,2026-08-05,pix,598.73
vestuario,2026-08-05,debito,622.87
vestuario,2026-08-05,credito_vista,1136.08
vestuario,2026-08-05,credito_4x,1709.94
vestuario,2026-08-06,pix,463.52
vestuario,2026-08-06,debito,782.19
vestuario,2026-08-06,credito_vista,1305.9
vestuario,2026-08-06,credito_4x,2339.92
vestuario,2026-08-07,pix,638.38
vestuario,2026-08-07,debito,653.98
vestuario,2026-08-07,credito_vista,968.77
vestuario,2026-08-07,credito_4x,2545.11
vestuario,2026-08-08,pix,1062.69
vestuario,2026-08-08,debito,1560.46
vestuario,2026-08-08,credito_vista,1660.2
vestuario,2026-08-08,credito_4x,4019.12
vestuario,2026-08-09,pix,291.83
vestuario,2026-08-09,debito,544.01
vestuario,2026-08-09,credito_vista,759.77
vestuario,2026-08-09,credito_4x,1212.06
vestuario,2026-08-10,pix,192.22
vestuario,2026-08-10,debito,740.3
vestuario,2026-08-10,credito_vista,650.88
vestuario,2026-08-10,credito_4x,1104.29
vestuario,2026-08-11,pix,336.16
vestuario,2026-08-11,debito,355.81
vestuario,2026-08-11,credito_vista,474.87
vestuario,2026-08-11,credito_4x,1390.26
vestuario,2026-08-12,pix,403.86
vestuario,2026-08-12,debito,573.03
vestuario,2026-08-12,credito_vista,620.71
vestuario,2026-08-12,credito_4x,1618.65
vestuario,2026-08-13,pix,471.23
vestuario,2026-08-13,debito,564.38
vestuario,2026-08-13,credito_vista,1119.0
vestuario,2026-08-13,credito_4x,1457.25
vestuario,2026-08-14,pix,628.67
vestuario,2026-08-14,debito,1048.3
vestuario,2026-08-14,credito_vista,1959.84
vestuario,2026-08-14,credito_4x,3261.63
vestuario,2026-08-15,pix,999.81
vestuario,2026-08-15,debito,1346.44
vestuario,2026-08-15,credito_vista,1764.09
vestuario,2026-08-15,credito_4x,3681.31
vestuario,2026-08-16,pix,244.31
vestuario,2026-08-16,debito,359.45
vestuario,2026-08-16,credito_vista,518.73
vestuario,2026-08-16,credito_4x,1044.81
vestuario,2026-08-17,pix,369.82
vestuario,2026-08-17,debito,763.72
vestuario,2026-08-17,credito_vista,616.4
vestuario,2026-08-17,credito_4x,1252.78
vestuario,2026-08-18,pix,441.17
vestuario,2026-08-18,debito,716.43
vestuario,2026-08-18,credito_vista,707.74
vestuario,2026-08-18,credito_4x,1306.68
vestuario,2026-08-19,pix,312.1
vestuario,2026-08-19,debito,443.48
vestuario,2026-08-19,credito_vista,551.22
vestuario,2026-08-19,credito_4x,1131.32
vestuario,2026-08-20,pix,975.22
vestuario,2026-08-20,debito,823.0
vestuario,2026-08-20,credito_vista,716.72
vestuario,2026-08-20,credito_4x,2146.94
vestuario,2026-08-21,pix,454.2
vestuario,2026-08-21,debito,1033.51
vestuario,2026-08-21,credito_vista,1006.58
vestuario,2026-08-21,credito_4x,2791.6
vestuario,2026-08-22,pix,799.53
vestuario,2026-08-22,debito,2005.76
vestuario,2026-08-22,credito_vista,1538.97
vestuario,2026-08-22,credito_4x,3811.29
vestuario,2026-08-23,pix,123.96
vestuario,2026-08-23,debito,347.78
vestuario,2026-08-23,credito_vista,320.39
vestuario,2026-08-23,credito_4x,911.9
vestuario,2026-08-24,pix,483.13
vestuario,2026-08-24,debito,497.78
vestuario,2026-08-24,credito_vista,556.75
vestuario,2026-08-24,credito_4x,1538.32
vestuario,2026-08-25,pix,426.2
vestuario,2026-08-25,debito,500.4
vestuario,2026-08-25,credito_vista,736.38
vestuario,2026-08-25,credito_4x,1205.22
vestuario,2026-08-26,pix,462.62
vestuario,2026-08-26,debito,660.25
vestuario,2026-08-26,credito_vista,576.22
vestuario,2026-08-26,credito_4x,1800.93
vestuario,2026-08-27,pix,338.55
vestuario,2026-08-27,debito,399.32
vestuario,2026-08-27,credito_vista,385.31
vestuario,2026-08-27,credito_4x,1075.22
vestuario,2026-08-28,pix,559.76
vestuario,2026-08-28,debito,889.14
vestuario,2026-08-28,credito_vista,1200.72
vestuario,2026-08-28,credito_4x,1878.91
vestuario,2026-08-29,pix,364.9
vestuario,2026-08-29,debito,714.13
vestuario,2026-08-29,credito_vista,1362.84
vestuario,2026-08-29,credito_4x,2728.87
vestuario,2026-08-30,pix,148.92
vestuario,2026-08-30,debito,231.92
vestuario,2026-08-30,credito_vista,231.55
vestuario,2026-08-30,credito_4x,507.74
vestuario,2026-08-31,pix,154.18
vestuario,2026-08-31,debito,282.63
vestuario,2026-08-31,credito_vista,366.56
vestuario,2026-08-31,credito_4x,601.43
vestuario,2026-09-01,pix,450.5
vestuario,2026-09-01,debito,594.17
vestuario,2026-09-01,credito_vista,1001.01
vestuario,2026-09-01,credito_4x,1801.02
vestuario,2026-09-02,pix,523.22
vestuario,2026-09-02,debito,1346.62
vestuario,2026-09-02,credito_vista,721.87
vestuario,2026-09-02,credito_4x,2942.58
vestuario,2026-09-03,pix,1011.1
vestuario,2026-09-03,debito,1123.13
vestuario,2026-09-03,credito_vista,1368.44
vestuario,2026-09-03,credito_4x,2877.06
vestuario,2026-09-04,pix,617.6
vestuario,2026-09-04,debito,1542.76
vestuario,2026-09-04,credito_vista,1334.46
vestuario,2026-09-04,credito_4x,2534.95
vestuario,2026-09-05,pix,1651.71
vestuario,2026-09-05,debito,1706.05
vestuario,2026-09-05,credito_vista,2095.45
vestuario,2026-09-05,credito_4x,5218.54
vestuario,2026-09-06,pix,319.39
vestuario,2026-09-06,debito,334.39
vestuario,2026-09-06,credito_vista,525.41
vestuario,2026-09-06,credito_4x,896.86
vestuario,2026-09-07,pix,516.8
vestuario,2026-09-07,debito,854.33
vestuario,2026-09-07,credito_vista,1168.66
vestuario,2026-09-07,credito_4x,1966.23
vestuario,2026-09-08,pix,424.39
vestuario,2026-09-08,debito,592.94
vestuario,2026-09-08,credito_vista,923.94
vestuario,2026-09-08,credito_4x,1622.49
vestuario,2026-09-09,pix,651.11
vestuario,2026-09-09,debito,540.36
vestuario,2026-09-09,credito_vista,658.33
vestuario,2026-09-09,credito_4x,1864.24
vestuario,2026-09-10,pix,519.52
vestuario,2026-09-10,debito,1024.76
vestuario,2026-09-10,credito_vista,993.23
vestuario,2026-09-10,credito_4x,1421.5
vestuario,2026-09-11,pix,329.26
vestuario,2026-09-11,debito,487.26
vestuario,2026-09-11,credito_vista,585.7
vestuario,2026-09-11,credito_4x,1183.76
vestuario,2026-09-12,pix,1031.33
vestuario,2026-09-12,debito,1439.81
vestuario,2026-09-12,credito_vista,1506.7
vestuario,2026-09-12,credito_4x,4113.56
vestuario,2026-09-13,pix,263.1
vestuario,2026-09-13,debito,286.99
vestuario,2026-09-13,credito_vista,327.06
vestuario,2026-09-13,credito_4x,645.76
vestuario,2026-09-14,pix,340.87
vestuario,2026-09-14,debito,479.05
vestuario,2026-09-14,credito_vista,452.56
vestuario,2026-09-14,credito_4x,1323.68
mercadinho,2025-01-03,pix,2866.13
mercadinho,2025-01-03,debito,2641.55
mercadinho,2025-01-03,credito_vista,1142.76
mercadinho,2025-01-03,credito_4x,249.0
mercadinho,2025-01-04,pix,3037.07
mercadinho,2025-01-04,debito,2976.39
mercadinho,2025-01-04,credito_vista,1621.76
mercadinho,2025-01-04,credito_4x,166.92
mercadinho,2025-01-05,pix,1704.15
mercadinho,2025-01-05,debito,1413.21
mercadinho,2025-01-05,credito_vista,699.06
mercadinho,2025-01-05,credito_4x,171.83
mercadinho,2025-01-06,pix,2360.56
mercadinho,2025-01-06,debito,2450.59
mercadinho,2025-01-06,credito_vista,1226.76
mercadinho,2025-01-06,credito_4x,201.86
mercadinho,2025-01-07,pix,1619.34
mercadinho,2025-01-07,debito,1082.27
mercadinho,2025-01-07,credito_vista,835.38
mercadinho,2025-01-07,credito_4x,256.6
mercadinho,2025-01-08,pix,2599.35
mercadinho,2025-01-08,debito,2132.67
mercadinho,2025-01-08,credito_vista,1748.06
mercadinho,2025-01-08,credito_4x,340.24
mercadinho,2025-01-09,pix,2411.39
mercadinho,2025-01-09,debito,2070.29
mercadinho,2025-01-09,credito_vista,1172.9
mercadinho,2025-01-09,credito_4x,238.41
mercadinho,2025-01-10,pix,3009.63
mercadinho,2025-01-10,debito,2531.01
mercadinho,2025-01-10,credito_vista,1708.58
mercadinho,2025-01-10,credito_4x,242.07
mercadinho,2025-01-11,pix,3001.7
mercadinho,2025-01-11,debito,2149.93
mercadinho,2025-01-11,credito_vista,1667.51
mercadinho,2025-01-11,credito_4x,215.33
mercadinho,2025-01-12,pix,1170.95
mercadinho,2025-01-12,debito,895.08
mercadinho,2025-01-12,credito_vista,667.38
mercadinho,2025-01-12,credito_4x,115.85
mercadinho,2025-01-13,pix,2402.56
mercadinho,2025-01-13,debito,1653.87
mercadinho,2025-01-13,credito_vista,877.38
mercadinho,2025-01-13,credito_4x,192.68
mercadinho,2025-01-14,pix,1948.05
mercadinho,2025-01-14,debito,1166.84
mercadinho,2025-01-14,credito_vista,846.21
mercadinho,2025-01-14,credito_4x,176.88
mercadinho,2025-01-15,pix,1864.83
mercadinho,2025-01-15,debito,1197.81
mercadinho,2025-01-15,credito_vista,602.92
mercadinho,2025-01-15,credito_4x,128.62
mercadinho,2025-01-16,pix,2058.11
mercadinho,2025-01-16,debito,1542.35
mercadinho,2025-01-16,credito_vista,963.54
mercadinho,2025-01-16,credito_4x,123.11
mercadinho,2025-01-17,pix,2811.14
mercadinho,2025-01-17,debito,2342.22
mercadinho,2025-01-17,credito_vista,1101.66
mercadinho,2025-01-17,credito_4x,267.76
mercadinho,2025-01-18,pix,2170.11
mercadinho,2025-01-18,debito,2428.82
mercadinho,2025-01-18,credito_vista,1059.1
mercadinho,2025-01-18,credito_4x,325.62
mercadinho,2025-01-19,pix,1075.68
mercadinho,2025-01-19,debito,818.75
mercadinho,2025-01-19,credito_vista,587.58
mercadinho,2025-01-19,credito_4x,63.4
mercadinho,2025-01-20,pix,2265.02
mercadinho,2025-01-20,debito,2101.41
mercadinho,2025-01-20,credito_vista,817.64
mercadinho,2025-01-20,credito_4x,213.0
mercadinho,2025-01-21,pix,1722.27
mercadinho,2025-01-21,debito,1436.91
mercadinho,2025-01-21,credito_vista,793.56
mercadinho,2025-01-21,credito_4x,204.79
mercadinho,2025-01-22,pix,1663.12
mercadinho,2025-01-22,debito,1608.83
mercadinho,2025-01-22,credito_vista,729.52
mercadinho,2025-01-22,credito_4x,181.2
mercadinho,2025-01-23,pix,2056.92
mercadinho,2025-01-23,debito,1348.29
mercadinho,2025-01-23,credito_vista,791.44
mercadinho,2025-01-23,credito_4x,228.37
mercadinho,2025-01-24,pix,2535.96
mercadinho,2025-01-24,debito,1683.55
mercadinho,2025-01-24,credito_vista,1216.36
mercadinho,2025-01-24,credito_4x,278.93
mercadinho,2025-01-25,pix,1759.38
mercadinho,2025-01-25,debito,1325.52
mercadinho,2025-01-25,credito_vista,807.24
mercadinho,2025-01-25,credito_4x,238.27
mercadinho,2025-01-26,pix,935.51
mercadinho,2025-01-26,debito,588.62
